Title,hoax,prediction
"Paloh ke Jokowi: Kalau pun Berpisah, Kecintaan Kita Tak Akan Pupus",0,0
Luhut Perintahkan TNI-Polri Tangkap Pemda yang Tutup Bandara,1,0
Ancaman Anies ke Kapolda Tidak Boleh Ditulis Media,1,1
Airlangga Bilang Keputusan di Koalisi Indonesia Bersatu Kolektif Kolegial,0,0
“Jokowi Jarang Menggunakan Busana Jawa Karena Kuno dan Gak Pede”,1,1
Informasi 12 Tempat Rawan Begal Di Surabaya Oleh Kapolrestabes Surabaya,1,1
Foto Kutipan Gus Mus kepada Warga Keturunan Arab,1,1
Pesan tentang Foto “Mexico Did It” yang Dapat Retas Ponsel,1,1
"1,6 Juta Pemilih Siap Salurkan Hak Politik di Pilkada Cianjur 2020",0,0
"Berkarya Gagal Lolos Pemilu 2024, Sekjen Bolehkan Kader Pindah Partai",0,0
Relawan Deklarasikan Dukungan ke Ganjar untuk Nyapres di 2024,0,0
"Eks Koruptor Tak Dilarang Maju Pilkada, Gerindra: Tergantung Komitmen Partai",0,0
Sandiaga Sebut 3 Alasan Setop Bahas Anies Utang Rp92 M,0,0
Partai Ummat akan Terjunkan Tim Kawal Verifikasi Faktual Kedua,0,0
"Baliho Elite Politik Bertebaran di Pamekasan, Ternyata Banyak yang Tak Berizin",0,0
Gerindra Pastikan Prabowo Subianto Maju di Pilpres 2024 Meski Sudah 3 Kali Kalah,0,0
KPK temukan uang saat geledah rumah SBY,1,1
Lukas Enembe Seret SBY Dan Ketum Demokrat,1,0
DPR Panggil Petinggi Telkom Buntut Investasi ke GoTo,0,0
"Dari Jawa Timur, Prabowo Kunjungi Sultan HB X di Keraton Yogyakarta",0,0
Jubir Respons Spanduk Luhut Binsar Pandjaitan Calon Presiden 2026,0,0
"Ibu Kota 3 Provinsi Baru Papua: Merauke, Nabire dan Jayawijaya",0,0
Ini Pengakuan Istri Caleg soal Kasus Bongkar Makam karena Beda Pilihan Politik,0,0
"PKS Gelar Rapimnas Pekan Depan, Bahas Koalisi dan Capres",0,0
“Inalilahi wainailaihi rojiun Telah meninggal..HRS..Di dalam sel karna kena covid…”,1,1
Akademisi Anggap Tak Ada Alasan Penundaan Pemilu 2024,0,0
DKPP soal Dugaan Pelecehan Seksual Ketua KPU: Sidang Tertutup,0,0
"Paling Jarang 'Show Off', Elektabilitas Prabowo Tetap Paling Tinggi",0,0
Pemain Ligue 1 Prancis Lakukan Aksi Teatrikal Sindir Penggunaan Gas Air Mata di Tragedi Kanjuruhan,1,0
"Ketum Parpol, Menteri, hingga Kepala Daerah Hadiri Pidato Politik Jokowi di Sentul",0,0
“MUSUH JANTUNG ADALAH AIR ES”,1,1
PKS Ingatkan Hak Berpendapat di Protes Kain Kafan Rombongan Jokowi,0,0
Ahmad Sahroni Buka Suara Soal Duet dengan Airin Rachmi Diany di Pilgub DKI,0,0
"Di Mukernas V PPP, Mahfud Sebut Partai Tak Profesional Sebabkan Pemerintahan Tak Bersih",0,0
HOAX: Foto Warga Palestina Berkumpul Ikut Dalam Aksi 212 Di Palestina,1,1
Surya Paloh: NasDem Tak Mau RI Terjebak Urusan Pribumi-Nonpribumi,0,0
"DPR: Kalau Mau Cepat Revisi UU Pemilu, Jokowi Terbitkan Perppu",0,0
Demokrat Prihatin Kepala Desa Didorong-dorong ke Ranah Politik Dukung Jokowi 3 Periode,0,0
DPRD DKI Klaim Dana Dapil Rp49 M Tak Masuk Kantong Pribadi,0,0
Sebuah Artefak Kuno Ditemukan di Iraq oleh Arkeolog Inggris Tahun 1932,1,1
MUI Jawa Barat: Kegiatan Reuni 212 Sudah Melenceng ke Arah Politik,0,0
Jubir: Kritik Ma'ruf Soal Alquran-Pancasila Tak Terkait TWK,0,0
Peraturan Ganjil Genap Berlaku Untuk Sepeda Motor Per Tanggal 1 Agustus 2018,1,1
Mahasiswa bisa minta bantuan ke Kodam jika ingin didampingi saat gelar unjuk rasa,1,1
Generasi Milenial Diharapkan Tak Alergi dalam Politik,0,0
PENJELASAN TENTANG CARA PENANGANAN HIPOTERMIA DENGAN CARA ”DISETUBUHI”,1,1
"1 minggu kedepan padang hati hati dan waspada gempa 7,6 SR",1,1
Ekonomi Politik Kursi Komisaris BUMN,0,0
DAFTAR NAMA HONORER YANG LOLOS SELEKSI CPNS 2018,1,1
Video Anak-Anak di Tiongkok Diwajibkan untuk Menggunakan Baju Hazmat,1,1
2 Atlet Ukraina di Olimpiade Musim Dingin Beijing 2022 Emoh Bicara Politik,0,0
"Efek Prabowo-Paloh, Kegagalan Golkar Menang di Tiga Pemilu Terakhir",0,0
"Jokowi Heran Pilkada DKI Selesai, tetapi Suhu Politik Masih Panas",0,0
Komisi III DPR Minta Larangan TKA Masuk RI Tak Pandang Bulu,0,0
WAKIL PRESIDEN MA’RUF AMIN UCAPKAN SELAMAT NATAL DAN TAHUN BARU MENGENAKAN KOSTUM SINTERKLAS,1,1
"Menteri ESDM Ungkap BBM Berpotensi Turun Harga, Kenali Profil Arifin Tasrif",0,0
Gerindra dan PDIP Bicara Duet Prabowo-Puan: Tunggu Waktu,0,0
"Presiden, Menteri Agama, dan TV Nasional Tidak Mengucapkan Tahun Baru Islam",1,1
"Senada Airlangga, Gubernur Riau Ungkap Soal Aspirasi Perpanjang Jabatan Jokowi",0,0
Ramai Politisi Muda Tolak Coblos Partai: Beli Kucing dalam Karung,0,0
Partai Demokrat Setuju Rencana KPU Bolehkan Kampanye di Kampus,0,0
"Polemik Pemilu, Demokrat Usul Pilkada Dimajukan 2023",0,0
Pegawai Pusat Perbelanjaan Luwes Gading Dijemput Petugas Medis,1,0
PDIP Sentil Menteri Usul Tunda Pemilu Dalih Big Data: Sampean Siapa?,0,0
Jokowi Teken Keppres Pemberhentian Jhoni Allen di DPR Fraksi Demokrat,0,0
Foto Kampanye Rajiun Tumada di Marobo,1,1
"PKPU Disahkan, Pemungutan Suara Pemilu 2024 Digelar 14 Februari",0,0
Burung Lupa Cara Terbang,1,1
"Dudung Temui Wapres, Bahas Penanganan Humanis di Papua",0,0
Kondisi Memanas antara Suku Dayak dengan Penduduk Cina di Kalimantan,1,0
Kubu Suharso Kirim Surat Klarifikasi Kepengurusan PPP ke Kemenkumham,0,0
Gempa Magnitude 10.4 Hancurkan Maluku,1,1
Anis Matta Serukan Pemilu 2029 Tanpa Nomor Urut Parpol,0,0
PDIP Ingatkan Anies: Sidak Kantor Jangan Angin-anginan,0,0
PDIP Evaluasi Partai Bajak Kader Sebelum Bentuk Koalisi Pilpres,0,0
AHY Ungkap 3 Ancaman Perusak Demokrasi di Pemilu 2024,0,0
Video Trailer Film Riyanto,1,1
Foto Jalan Raya di China Macet Total,1,1
"Putusan MK: Menteri Mau Nyapres Tak Perlu Mundur, Cukup Izin Presiden",0,0
5 Drama Politik di DPR Sepanjang 2017,0,0
Seorang pria yg membintangi sebuah film dan berperan sebagai Nabi Muhammad telah mati terbakar,1,1
Surya Paloh Akui Jokowi Belum Ucapkan Selamat Ulang Tahun untuk NasDem,0,0
Komisi III DPR: Justru Lebih Penting Revolusi Mental di Tubuh Polri,0,0
"Pilkada Ulang Sabu Raijua, Petahana Unggul Sementara",0,0
Hadiah Rp 5 Juta bagi Warga yang Laporkan Politik Uang,0,0
DPR Minta Pemerintah Beri Perhatian Serius pada Wabah Cacar Monyet,0,0
Jokowi Sambut Kunjungan Presiden Timor Leste Jose Ramos-Horta,0,0
"Burhanuddin Nilai Jokowi Cerdik, Naikkan Harga BBM saat Tingkat Kepuasan 72,3 Persen",0,0
"Gubernur Lemhannas Andi Widjajanto Berharta Rp11,5 M",0,0
Almarhum Habibie di Formasi Jas Merah Mob UMM,1,0
Video “KELUYURAN DILUAR RUMAH? DI MALAYSIA DITEMBAK API PAKAI DRONE”,1,1
Peristiwa Perampokan Toko Emas Athira di Pematang Siantar,1,0
Gibran Soal Isu Rangkap Jabatan Komut: Tanda Tanganku Wis Ora Payu,0,0
"Elektabilitas Anies Baswedan Turun Akibat Kenaikan Kepuasan Terhadap Jokowi, Ini Tanggapan NasDem",0,0
Sandiaga Uno Kutip Ojo Kesusu Jokowi soal Tawaran Masuk PKS,0,0
Survei: Kepuasan Publik terhadap Kinerja Jokowi-Ma'ruf Meningkat,0,0
“Maaf bu Menteri”,1,1
“Di Markas PBB cuma bendera saudi yg tidak pernah turun setengah tiang”,1,1
Anggota DPR Sesalkan LPS Tak Jalankan Program Migrasi Siaran Digital,0,0
Artikel Tentang Kemunculan Dabbah di Israel,1,1
“Helmi Yahya di pecat dari Dirut TVRI karena September menyiarkan Film G30S PKI”,1,1
Jokowi Bakal Buat Perpres Pengadaan Logistik Khusus Pemilu 2024,0,0
DPR soal Kementerian-BIN Dibobol Hacker:Kominfo Macan Ompong,0,0
Golkar Dukung Usul Pemerintah Pemilu 2024 Digelar 15 Mei,0,0
"Survei Litbang ""Kompas"": Mayoritas Responden Yakin Koalisi Parpol 2024 Berpeluang Berubah",0,0
PKS Tegaskan Keputusan Capres Hanya Melalui Forum Majelis Syuro,0,0
"Kunci Sukses KTT G20, Jokowi: Dialog dan Komunikasi dengan Semua Orang",0,0
Ketua KPU Siap Hadapi Laporan Dugaan Pelecehan Seksual Wanita Emas,0,0
Dampak Perang Vietnam bagi Asia dan Dunia,0,0
"Bahas Penyerangan Masjid Al-Aqsa, DPR Kunjungi Jalur Gaza Bulan Depan",0,0
[BENAR]: Metro TV Klarifikasi Tayangan Quick Count Unggulkan Prabowo,1,1
MUI: Masyarakat Sudah Cukup Diseret dalam Rivalitas Politik,0,0
DPR Tunggu Kajian Pemerintah Soal Revisi UU Narkotika,0,0
“Pria Ini Hamil Pertama Kalinya Dan Akhirnya Melahirkan Sepasang Anak”,1,1
"Berkunjung ke Sumatera Utara Besok,  Anies Baswedan Bakal Temui Relawan hingga Tokoh Agama",0,0
"Curhat soal Konvensi, Surya Paloh: Hampir Selesai karena Semua Mau Jadi Capres",0,0
"Bertemu Panglima TNI, Pemimpin Tertinggi Militer AS: Ingin Kerja Sama di Kawasan",0,0
Anggota DPR Minta Rencana Jokowi Hapus PPKM Dikaji Matang,0,0
"Munas HIPMI Masih Memanas, Pemilihan Ketua Umum Baru Dijadwalkan Sore Ini",0,0
Pengertian Negara berdasarkan Empat Sudut,0,1
Fahira Idris Soroti Faktor Kepentingan di Balik Pengganti Anies Dkk,0,0
"PDI-P: Gerakan #2019GantiPresiden Bukan Aspirasi, tapi Manuver Politik",0,0
Mata Pengemudi ditusuk hingga Buta oleh Petugas di Pos PPKM Padang,1,0
Tito Karnavian: Masyarakat Boleh Ditembak,1,0
Hasto soal Prabowo dan Ganjar Direstui: Semua Ingin Diendorse Jokowi,0,0
"Ketua Umum Partai Politik Rangkap Jabatan Jadi Menteri, Begini Regulasinya",0,0
Menkumham Tak Mau Nasihat Pendemo RKUHP di DPR: Enggak Ada Gunanya,0,0
"RUU TPKS Segera Disahkan, Puan Maharani: Hadiah Bagi Perempuan",0,0
Jokowi Dikatakan Seperti Anak Kecil dan Bodoh oleh Media Luar,1,1
"Anies Baswedan Direkomendasikan Jadi Capres di Muskercab, Mardiono Sebut Masih Aspirasi Kader",0,0
"Pengamat: DPR Bukannya Tak Mau Dikritik, tetapi Jangan Kencang-kencang",0,0
"Kadernya Usulkan Ganjar Pranowo dan Anies Baswedan Sebagai Capres, Ini Kata Ketum PPP",0,0
Agung Laksono: Jangan Ada Elit Politik Obok-Obok Ormas Golkar!,0,0
Pemberian Vaksin Covid-19 oleh Badan Litbangkes,1,1
"Fadli Zon soal Demo Mahasiswa: Suara Murni, Jangan Disusupi",0,0
Golkar Berharap KIB Dapat Dukungan Politik dari Projo,0,0
"Luhut Klaim Big Data Dukung Penundaan Pemilu, 4 Survei Bicara Lain",0,0
Ahok Bohong tentang Pengadaan Unit Busway dari Karoseri Lokal,1,1
Akun WhatsApp Wakil Wali Kota Banjar Jawa Barat Nana Suryana,1,1
Anggota DPR: Ada Titik Temu Biaya Haji Ditanggung Jemaah Rp49 Juta,0,0
Video Ibadah Gereja di Riau Diganggu Warga Setempat,1,1
"Ganjar Pranowo Dapat Penghargaan, Warga Terdampak Kerusakan Lingkungan: KLHK Kurang Cermat",0,0
Jokowi Heran Kapolda-Kapolres Sowan ke Ormas yang Suka Buat Keributan,0,0
"DPR Akan Surati Presiden Jokowi Soal RKUHP, Ketok Palu Ditargetkan Juli 2022",0,0
PERNYATAAN GUBERNUR PAPUA YANG SEBUT BELA AHOK,1,1
Video Angin Puting Beliung Menerjang Sukabumi,1,1
"Video “Banjir di Tanah Tinggi Cameron Highland, Malaysia”",1,1
Ahok Minta Warga Luar Batang ‘Wakafkan’ Tanah untuk Plaza,1,1
Petinju Manny Pacman Bagi-bagi Hadiah Saat Pandemi,1,1
"Kepanjangan DCS dan DCT dalam Pilkada, Apa bedanya?",0,0
Setya Novanto Dibebaskan Karena COVID-19,1,1
"Pemerintah Belum Laksanakan Putusan Soal Vaksin Halal, YKMI Kecewa",0,0
Memakai Masker Secara Terus Menerus Akan Menyebabkan Kanker Paru-Paru,1,1
Relawan Prabowo - Puan Maharani Dianggap Terbentuk karena Alasan Materiil,0,0
"“Soal “Chinese Money Trap”, Kemenkeu Pastikan Indonesia Tak Terdampak”",1,1
Amien Rais: Jangan Sampai Demokrasi Dikotori Politik Uang,0,0
"Seleksi KPU-Bawaslu Diskors Imbas Covid, Rapat Dilanjut Usai Tes PCR",0,0
"Suntingan Video “Jalan-Jalan ke Mal, Jokowi Diteriaki Warga”",1,1
"Pilkada Depok 2020, Ajang Pembuktian Mesin Politik PKS yang Berhadapan dengan Koalisi Gemuk",0,0
Gerindra Tak Masalah Eks TKN Jadi Ketua Seleksi Anggota KPU,0,0
KPU: PPP Daftar Peserta Pemilu 2024 Bareng Golkar dan PAN 10 Agustus,0,0
"NasDem: Pertemuan Paloh-Prabowo Hal Baik, Patut Jadi Contoh",0,0
Mahfud soal Rencana Pernikahan Ketua MK: Tak Ada Pelanggaran Etik,0,0
Panja Dorong Pasal Kekerasan Seksual Berbasis Elektronik di RUU TPKS,0,0
China hingga Rusia Bersiap Akui Kepemimpinan Taliban di Afghanistan,0,0
Jepang Menggunakan Ivermectin dan Menghentikan Vaksin untuk Memberantas Virus Covid-19,1,1
PDIP Kritik Keras Menteri Sebar Video Iklan di Mesin ATM Bank BUMN,0,0
Lelang Internal Bea Cukai,1,1
"Terungkap, Spesifikasi Jet Pribadi Anies Baswedan Saat Safari Politik ke Sumbar",0,0
"KIB Golkar, PAN dan PPP Bakal Jalan Bareng Daftar ke KPU Pagi Ini",0,0
“Sidoarjo Ditutup Karena Tanggul Lumpur Lapindo Jebol”,1,1
Politik Saling Serang Dianggap Cara Instan Dongkrak Elektabilitas,0,0
Kopi Lemon Bermanfaat untuk Diet,1,1
"PDIP Hadiri Rapat Perumusan PPHN, Djarot Jamin Tak Ada Amandemen UUD 1945",0,0
Surat Proyek Renovasi Sekolah oleh Wagub Jabar,1,1
"Jokowi soal 2024: Tak Usah Grasah-grusuh, Urus Persoalan Negara Dulu",0,0
Prabowo Tak Ingin Koalisi Gerindra dan PKB Bubar Menjelang 2024,0,0
"Ajak Gabung PKS ke Koalisi Kebangkitan Indonesia Raya, PKB: Mohon Doanya",0,0
Mahfud Md Diutus Jokowi Hadiri Pelantikan Presiden Terpilih Timor Leste Hari Ini,0,0
Pemerintah Indonesia Kirim Bantuan Rp224 Miliar untuk Banjir di Cina Tengah,1,1
KPU vs Partai Ummat: Tak Lolos atau Lolos Verifikasi Faktual?,0,0
Anggota DPR Sarankan Panglima TNI Andika Perkasa Jadi Pembina Klub Persipura,0,0
Bamsoet Respons Kritik Taplak Meja Kulit Harimau di Ruangannya,0,0
"DI TUDUH CURI MEDALI MILIK BAMBANG PAMUNGKAS, MUHAMMAD YUSUF BUKA SUARA",1,1
Tito soal Jadwal Pemilu 2024: Kalau April Sangat Berat,0,0
PPP Tak Khawatir dengan Sinyal Jokowi Soal Reshuffle Kabinet,0,0
"Demo 21 April 2022, Ini 7 Tuntutan Mahasiswa ke Jokowi",0,0
Pimpinan DPR Rapat Bahas Pengganti Azis Hari Ini,0,0
Relawan Jokowi Ramai-ramai Desak Kabinet Dibersihkan dari Pembajak,0,0
Wanita di Inggris Tewas Tertusuk Urin Beku,1,1
"Temui Gibran, Anies Ungkap Pembicaraan Tak Singgung Aspek Politik",0,0
Jokowi Sentil Soal Lahan HGU Nganggur 20 Tahun di Depan Menteri Siti Nurbaya,0,0
Video Warga Jerman Menghentikan Permainan Musik saat Azan,1,1
Partai Garuda Daftar Pemilu 2024 ke KPU Hari Ini,0,0
Anggota DPR Sayangkan Aksi Pria Buang Sesajen di Lokasi Erupsi Semeru,0,0
Luhut Positif Covid-19 dan Dilarikan ke RS Militer,1,0
Video Wawancara Ribka Tjiptaning Yang Sudah Disunting,1,1
PDI-P Jaga Elektabilitas dengan Politik Turun ke Bawah,0,0
Pelaku Mutilasi Anak Berkeliaran di Pelalawan Riau,1,1
Demo Mahasiswa Sambut Kunjungan Jokowi di Sumenep,0,0
"Habiskan Libur Tahun Baru 2023 di Pacitan, SBY Mampir Makan Siang di Colomadu",0,0
Staf KSP Ibaratkan Ritual Kendi Nusantara dengan Toga Saat Wisuda,0,0
Tanah di Kawasan IKN Diklaim Masyarakat Adat sampai Kelompok Tani,0,0
PBNU Dukung RKUHP Diselesaikan dengan Tampung Kritik Masyarakat,0,0
Xi Jinping Tawarkan Jokowi Pembangunan Senasib Sepenanggungan Cina - Indonesia,0,0
Wasekjen Golkar Sebut Sistem Proporsional Tertutup Rugikan Pemilih,0,0
Setneg Dukung Usul Sultan 1 Maret Hari Penegakan Kedaulatan Negara,0,0
"Perindo Tegaskan Tak Akan Jadi Oposisi, Hary Tanoe: Posisi Kami Mitra Pemerintah",0,0
Masjid Raya Cirebon Tegur Partai Ummat soal Bentang Bendera Parpol,0,0
Klarifikasi Gubernur DKI Jakarta Terkait Wacana Penghapusan Koridor 1 Transjakarta,1,1
Tugas Presidensi G20 dan Misi Indonesia sebagai Presidensi G20,0,0
Jokowi Hari Ini Resmikan Tol Binjai-Stabat,0,0
Kamrussamad Tegur Sandiaga: Semoga Sadar dan Segera Minta Maaf,0,0
"3 Hal Seputar Koalisi Partai Nasdem, Demokrat, PKS yang Belum Deklarasi",0,0
Konser Anies – Sandi No 3 Menang Telak,1,1
Mahfud: TNI-Polri Tugas di Luar Institusi Bisa Jadi Pj Kepala Daerah,0,0
Djarot Ingatkan Kader PDIP Tak Dansa Politik soal Capres 2024,0,0
Foto Gerhana Matahari dari Luar Angkasa,1,1
PDIP Ungkap 3 Alasan Megawati Dapat Gelar Profesor Kehormatan,0,0
FPI hingga GNPF Ulama Tunggu Komando Rizieq soal Pilpres 2024,0,0
"Anggota KPU Dilantik Selasa, Mahfud Md: Bukti Pemerintah Komitmen Pemilu 2024",0,0
“PKI KETANGKEP SORE TADI…!!! MAMPUS.”,1,1
Effendi Simbolon Dilaporkan ke MKD DPR karena Sebut TNI Seperti Gerombolan,0,0
Foto Jejak Kaki Janin di Perut Ibunya,1,1
“Virus Corona masuk makanan kalengan Cina”,1,1
Video “Terjadi Tsunami Malam Tahun Baru 31 Desember 2019 Seluruh Indonesia”,1,1
“Sakit hati gua bule kagak ada yang kenal sama my presiden 😥😥😥”,1,1
"Respons Amien Rais, NasDem Akui Luhut Terkesan Mendominasi di Kabinet",0,0
“Stnk nya palsu. Plat no N 1 B adalah stnk Vios warna silver”,1,1
"Foto “Masjid meledak saat salat Jumat, sebanyak 67 jamaah meninggal dunia”",1,1
"Cerita Sandiaga soal Perjanjian Politik Prabowo, Anies, dan Dirinya: Ada Meterainya...",0,0
Sekum Muhammadiyah: Indonesia di Era Peralihan Demokrasi ke Typokrasi,0,0
Ekstrak Akar Dandelion Dapat Membunuh 98% Sel Kanker Dalam 48 Jam,1,1
DPP PDIP Ungkap Alasan Pemanggilan Barisan 'Celeng',0,0
“proyek cebong terkini SIRKUIT MANDALIKA gk masuk berita tv”,1,1
Prabowo Temui Khofifah Usai Kunjungi Ulama Jawa Timur,0,0
"Serangan Fajar, Politik Uang Jelang Pemilu",0,0
"Zulhas: Pemilu 2024 Jangan Lagi Bertengkar Identitas, Apalagi Agama",0,0
"Ketua DPRD Lumajang Mundur karena Tak Hafal Pancasila, PKB: Keselip Lidah",0,0
Kementerian Perhubungan Ungkap Alasan Perjanjian FIR dengan Singapura,0,0
Video “Jokowi Ungkap bahwa negara Uni eropa dan barat Mencoba Melemahkan indonesia”,1,1
TKI di Hong Kong dan Arab Saudi Terima Sumbangan 275 Triliun dari BP2MI,1,1
Koalisi Masyarakat Nilai Wacana Revisi UU MK Sarat Transaksi Politik,0,0
Video Peluncuran Matahari Buatan China,1,1
BERITA FOTO: Ganjar Pranowo Penuhi Panggilan Bidang Kehormatan DPP PDI-P,0,0
Menko Luhut: KPK Tak Boleh Jadi Alat Politik,0,0
"PPP Gelar Puncak Harlah ke-50 Besok, Undang Sandiaga Uno",0,0
LGP Minta Erick Thohir Fokus Bekerja Ketimbang Promosikan Diri Jelang Pilpres,0,0
"Besok, Ribuan Buruh di 34 Provinsi Bakal Turun ke Jalan Tolak Kenaikan Harga BBM",0,0
"Hakim yang Sama, Pangkas Vonis Djoko Tjandra Tolak Banding HRS",1,0
Undangan HUT Kemerdekaan RI ke-77 Untuk Masyarakat Umum Ludes Dalam Sekejap,0,1
Minuman Probiotik Yakult Terbuat dari Sperma Sapi,1,1
Kasetpres Heru Budi Hartono Buka Suara Dikaitkan Jadi Pj Gubernur DKI,0,0
Amien Rais Hampir Menangis Partai Ummat dapat Kesempatan Verifikasi Faktual Ulang,0,0
M Taufik: Argumen MKP Gerindra soal Kekalahan Prabowo Mengada-ada,0,0
DPR dan KPU Sepakat Masa Kampanye Pemilu 2024 Dipangkas Menjadi 75 Hari,0,0
"Soal Wacana ""Reshuffle"", Jokowi Diharap Tak Hanya Hitung Faktor Politik, tapi Juga Kualitas Menteri",0,0
Sandiaga Uno soal Maju di Pilpres: Itu Domain Partai Politik,0,0
"Namanya Masuk Bursa Capres NasDem, Ganjar Akan Patuh pada Instruksi Megawati",0,0
"OKNUM TERCIDUK PESTA GANJA MENGAKU DARI UNIVERSITAS BOSOWA, PIHAK KAMPUS KLARIFIKASI",1,1
"Jokowi Resmi Lantik 3 Wakil Menteri, Termasuk Raja Juli PSI",0,0
“Menag minta masyarakat iklaskan Dana Haji dipakai Pemerintah untuk IKN”,1,1
“Mayat Menangis dalam Kubur”,1,1
Sekjen Minta Kader Gerindra Tak Ragu soal Prabowo Maju Capres di 2024,0,0
"Redam Tensi Politik, Baliho Kemenangan Capres-Cawapres 01 dan 02 Dibongkar",0,0
"Soal Capres Koalisi Indonesia Bersatu, Suharso PPP: Bisa dari Dalam atau Luar",0,0
Tangkapan Layar Berita “RK Ajak ABU JANDA Jadi Relawan Uji Vaksin COVID-19 Buatan China”,1,1
Video “makam Rasulullah”,1,1
Anies Singgung Pejabat Pemerintahan yang Panik Kalau Dikritik,0,0
Pesan Berantai “AWAS..!!!!!* GELOMBANG PANAS KINI MELANDA NEGARA KITA”,1,1
"Di Rakernas Nasdem, Mahathir Mohamad Singgung Kepemimpinan Jokowi",0,0
“mulai tanggal 31-12-2020 pukul 06.00 sore sampai dengan tanggal 01-01-2021 akan dilakukan mati lampu total”,1,1
Politikus Golkar Desak Bentuk Pansus Mafia Minyak Goreng,0,0
"Trio Moeldoko, Pramono dan Pratikno Dicecar DPR soal Jokowi 3 Periode",0,0
Relawan Anies Akui Sebar Tabloid di Masjid Malang,0,0
"PPP Ingin Hapus 4 Pasal UU ITE, PKS Singgung Penunggang Gelap",0,0
NasDem Bakal Daftar Jadi Peserta Pemilu 2024 ke KPU di Hari Pertama,0,0
Gerindra Jateng Siap Dukung Gibran Jadi Cagub Jawa Tengah,0,0
Megawati Minta Penyelenggara Pemilu Tegas Soal Politik SARA,0,0
"“Gunakan Bagian Putih Masker Di Luar Saat Tidak Sakit, Gunakan Bagian Biru Masker Di Luar Saat Sakit”",1,1
KPU: 10 Partai Politik Daftar Jadi Peserta Pemilu 2024 Hari Ini,0,0
Mantan Ketum Parpol hingga Purnawirawan Bakal Bergabung ke PAN,0,0
"Hari Ini, Presiden Jokowi Akan Panggil Petinggi Polri, Kapolda hingga Kapolres",0,0
"Hamdan Zoelva Bela Demokrat AHY, Lawan Gugatan Kubu Moeldoko",0,0
Ma'ruf Soroti Kasus Baru Ginjal Akut: Cari Sumbernya Sampai Ketemu,0,0
"Hasto: PDI-P Bisa Usung Calon Sendiri, Kami Tak Ikut Berdansa Politik",0,0
Foto Sirkuit Mandalika NTB Siap digunakan pada Tahun 2021,1,1
Ganjar Respons Poyuono Soal 2024: Saat Ini Urus Jateng Lebih Penting,0,0
Tiga Ketua Umum Parpol Teken Nota Kesepahaman Koalisi Indonesia Bersatu,0,0
Akun Facebook Bernama “Kang Rijanto” Bukan Milik Bupati Blitar,1,1
"FX Rudy Siap Disanksi Dukung Capres Ganjar, Sindir Dewan Kolonel Puan",0,0
“BEM RI Tegas Akan Hentikan Pencalonan Jokowi di Pilpres 2019”,1,1
DPRD DKI Belum Bahas Tiga Nama Calon Pj Gubernur Pengganti Anies,0,0
"Balas Sindiran PDIP, JoMan Sebut PDIP Tak Capreskan Ganjar",0,0
"Enam Menteri Baru Jokowi, Tiga dari Partai Politik...",0,0
Sandal Bertuliskan Huruf Arab dari Ayat Al-Quran,1,0
Perubahan Biaya Transaksi Bank BCA,1,1
Menahan Tangis Bisa Menyebabkan Kanker,1,1
"Survei Indikator: Elektabilitas Ganjar Naik, Prabowo dan Anies Turun",0,0
PDIP Tak Akan Panggil Puan Maharani soal Dewan Kolonel,0,0
"Rektor UGM Tuntut Pemilu Bermatabat, Hindari Monopoli Oligarki",0,0
Presiden PKS Soal Pilpres 2024: Duet Anies-Sandi Keniscayaan,0,0
"Mitt Romney “Comeback” ke Politik, Kabar Buruk bagi Trump?",0,0
"Daftar 41 RUU Usulan Prolegnas Prioritas 2023, Termasuk Revisi UU IKN",0,0
Imigrasi Kota Semarang Tangkap 40 WNA Pelaku Kejahatan,1,0
Jokowi Ajak PM Australia Anthony Albanese Gowes Pakai Sepeda Lokal,0,0
"Video “Ferdy Sambo hanya bisa pasrah, puluhan tengkoraknya disita Polri”",1,1
"5 Fakta Kunjungan Prabowo di Garut dan Tasikmalaya, Bicara ""Genderuwo"" hingga Kritik Pemerintah",0,0
Prabowo Ungguli Ganjar di Simulasi Parpol Pengusung Capres PRC-PPI,0,0
Jokowi Pamer Demokrasi RI di G20: Pemilihan Kades sampai Pilpres,0,0
Resep Campuran Teh Hijau dan Lemon Untuk Atasi Covid-19,1,1
MKD: Sekjen DPR Cabut Pernyataan 'Banyak Pamdal Titipan Dewan',0,0
HASUT : Poster Welcome To North Sulawesi (Dan Bahasa Mandarin),1,1
Airlangga Hartarto Klaim KIB Paling Tahu Keberlanjutan Ekonomi Pasca-Jokowi,0,0
Awal Mula Lahirnya Partai Politik,0,0
"Omicron Masuk Indonesia, Jokowi Disebut Sempat Kesal Karantina Longgar",0,0
Jokowi Tak Lagi Larang Menteri Rangkap Jabatan Ketum Parpol,0,0
"Survei Kepuasan Terhadap Jokowi, IPI: Mayoritas Didukung Suku Jawa dan Batak",0,0
Uya Kuya Hipnotis Aldilla Jelita Istri Indra Bekti,1,1
"Gelar Acara di Lampung, Gerindra-PKB Siap Tempur Bareng untuk 2024",0,0
"Tangkapan Layar Judul “Ferdinand: Sial Betul Nasib DKI Jakarta Punya Gubernur yang Seperti Ini. Tak Tahu Kerja Pandainya Cuma Omdo Dan Pidato-Pidato, Sial”",1,1
"Presiden Jokowi Teken Perppu Pemilu, Ini Isinya",0,0
